q_index,question,answers,sentence,ml_answer,ml_score,score
5319_0,What is the call number?,220400609,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",220400609,0.7575128078460693,True
5319_1,What call number?,220400609,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",220400609,0.10376807302236557,True
5319_2,Which unit is assigned?,68,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",68,0.000706709164660424,True
5319_3,What unit is it?,68,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",True,0.018855281174182892,False
5319_4,What is the incident number?,22018621,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",22018621,0.6587690114974976,True
5319_5,What incident?,22018621,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",Medical,0.0017374424496665597,False
5319_6,What type of incident is it?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",Medical,0.5083136558532715,False
5319_7,What call type?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",Medical Incident,0.1532745510339737,True
5319_8,What is the reason for the call?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",Medical Incident,0.03811999410390854,True
5319_9,When was the call recieved?,2022-02-09,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.4235548973083496,True
5319_10,When was it reported?,2022-02-09,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.003227761946618557,True
5319_11,When was the incident submitted?,2022-02-09 08:20:25,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.6168185472488403,True
5319_12,When did the dispatcher submit the task?,2022-02-09 08:20:25,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.12836436927318573,True
5319_13,When did they respond?,2022-02-09 08:20:55,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.41161271929740906,True
5319_14,When did the unit acknowledge they were on route?,2022-02-09 08:20:55,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.0006217692280188203,True
5319_15,When did they arrive on scene?,2022-02-09 08:25:02,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.37666305899620056,True
5319_16,When did they arrive?,2022-02-09 08:25:02,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.06047599017620087,True
5319_17,When did they get there?,2022-02-09 08:25:02,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.07542120665311813,True
5319_18,What was the disposition?,Code 3 Transport,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",Code 3,0.012908445671200752,True
5319_19,Why did it end?,Code 3 Transport,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",received_dttm 2022-02-09,4.527315411451127e-07,False
5319_20,When did the unit leave?,2022-02-09T09:42:55.000,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.00017994848894886672,True
5319_21,When did they leave?,2022-02-09T09:42:55.000,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.0005874474300071597,True
5319_22,When did it end?,2022-02-09T09:42:55.000,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",2022-02-09,0.0008721987251192331,True
5319_23,What address?,1400 Block of 22ND AV,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",1400 Block of 22ND AV|city San Francisco,0.0016988913994282484,False
5319_24,Where is it?,"['1400 Block of 22ND AV', 'Sunset/Parkside']","call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",San Francisco,0.008540773764252663,False
5319_25,What is the location?,"['1400 Block of 22ND AV', 'Sunset/Parkside']","call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",case,0.0035280087031424046,False
5319_26,What is the zipcode?,94122.0,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",94122.0,0.17893221974372864,True
5319_27,What zip?,94122.0,"call_number 220400609|unit_id 68|incident_number 22018621|call_type Medical Incident|call_date 2022-02-09|watch_date 2022-02-09|received_dttm 2022-02-09 08:20:07|entry_dttm 2022-02-09 08:20:25|dispatch_dttm 2022-02-09 08:20:48|response_dttm 2022-02-09 08:20:55|call_final_disposition Code 3 Transport|available_dttm 2022-02-09T09:42:55.000|address 1400 Block of 22ND AV|city San Francisco|zipcode_of_incident 94122.0|battalion B08|station_area 22.0|box 7426.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 2|fire_prevention_district 8.0|supervisor_district 4|neighborhoods_analysis_boundaries Sunset/P|rowid 220400609-68|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-09 08:25:02|transport_dttm 2022-02-09 08:50:16|hospital_dttm 2022-02-09 08:56:53",94122.0,0.0004396846634335816,True
