q_index,question,answers,sentence,ml_answer,ml_score,score
2302_22,When did it end?,2022-02-06T16:18:49.000,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.791968497855123e-05,False
2302_23,What address?,OFARRELL ST/VAN NESS AV,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6632387996651232e-05,False
2302_24,Where is it?,"['OFARRELL ST/VAN NESS AV', 'Tenderloin']","call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6835560018080287e-05,False
2302_25,What is the location?,"['OFARRELL ST/VAN NESS AV', 'Tenderloin']","call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.7520200344733894e-05,False
2302_26,What is the zipcode?,94109.0,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.64637513080379e-05,False
2302_27,What zip?,94109.0,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6194044292205945e-05,False
2302_28,What battalion?,B04,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6673779100528918e-05,False
2302_29,What district?,"['3.0', '4', '5']","call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6511545254616067e-05,False
2302_30,Which area?,"['3.0', '4', '5']","call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6428830349468626e-05,False
2302_31,What jurisiction?,"['3.0', '4', '5']","call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6702751963748597e-05,False
2302_32,What priroty?,3,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.7298636521445587e-05,False
2302_33,Does this unit includes ALS (Advance Life Support) resources?,False,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.7202009985339828e-05,False
2302_34,Is there a paramedic in this unit?,False,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.7163045413326472e-05,False
2302_35,How many alarms?,1,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6598361980868503e-05,False
2302_36,Number of alarms?,1,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6353656974388286e-05,False
2302_37,What type of unit?,PRIVATE,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.702666122582741e-05,False
2302_38,What sequence number?,2,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.6973322999547236e-05,False
2302_39,What time did they arrive at the hospital?,2022-02-06 15:45:20,"call_number 220371873|unit_id KM110|incident_number 22017402|call_type Medical Incident|call_date 2022-02-06|watch_date 2022-02-06|received_dttm 2022-02-06 15:16:27|entry_dttm 2022-02-06 15:18:02|dispatch_dttm 2022-02-06 15:18:25|response_dttm 2022-02-06 15:18:56|call_final_disposition Code 2 Transport|available_dttm 2022-02-06T16:18:49.000|address OFARRELL ST/VAN NESS AV|city San Francisco|zipcode_of_incident 94109.0|battalion B04|station_area 3.0|box 3162.0|original_priority 3|priority 3|final_priority 3|als_unit False|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type PRIVATE|unit_sequence_in_call_dispatch 2|fire_prevention_district 4|supervisor_district 5|neighborhoods_analysis_boundaries Tenderlo|rowid 220371873-KM110|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-06 15:23:42|transport_dttm 2022-02-06 15:37:37|hospital_dttm 2022-02-06 15:45:20",2022-02-06 15,1.9216098735341802e-05,True
7578_0,What is the call number?,220432860,"call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",Block of MISSION ST|city San Francisco|zipcode_of,1.641911148908548e-05,False
7578_1,What call number?,220432860,"call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",Block of MISSION ST|city San Francisco|zipcode_of,1.6659187167533673e-05,False
7578_2,Which unit is assigned?,53,"call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",Block of MISSION ST|city San Francisco|zipcode_of,1.7709166058921255e-05,False
7578_3,What unit is it?,53,"call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",Block of MISSION ST|city San Francisco|zipcode_of,1.739864455885254e-05,False
7578_4,What is the incident number?,22020407,"call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",12|watch_date 2022-02,1.6544086975045502e-05,False
7578_5,What incident?,22020407,"call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",Block of MISSION ST|city San Francisco|zipcode_of,1.720086220302619e-05,False
7578_6,What type of incident is it?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",Block of MISSION ST|city San Francisco|zipcode_of,1.694198181212414e-05,False
7578_7,What call type?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",12|watch_date 2022-02,1.651829188631382e-05,False
7578_8,What is the reason for the call?,"['Medical Incident', 'Potentially Life-Threatening']","call_number 220432860|unit_id 53|incident_number 22020407|call_type Medical Incident|call_date 2022-02-12|watch_date 2022-02-12|received_dttm 2022-02-12 18:37:17|entry_dttm 2022-02-12 18:38:02|dispatch_dttm 2022-02-12 18:38:48|response_dttm 2022-02-12 18:39:02|call_final_disposition Code 2 Transport|available_dttm 2022-02-12T20:03:13.000|address 1000 Block of MISSION ST|city San Francisco|zipcode_of_incident 94103.0|battalion B03|station_area 1.0|box 2251.0|original_priority 3|priority 3|final_priority 3|als_unit True|call_type_group Potentially Life-Threateni|number_of_alarms 1|unit_type MEDIC|unit_sequence_in_call_dispatch 1|fire_prevention_district 3|supervisor_district 6|neighborhoods_analysis_boundaries South of|rowid 220432860-53|case_location {'type': 'Point', 'coordinat|on_scene_dttm 2022-02-12 18:43:01|transport_dttm 2022-02-12 19:05:17|hospital_dttm 2022-02-12 19:23:19",12|watch_date 2022-02,1.648718534852378e-05,False
